  -999.00000      2.57750723E-16  2.62542838E-16  3.02273501E-16  3.22997724E-16  3.20331714E-16  3.06478411E-16  3.16810466E-16  3.30217092E-16  3.30826214E-16  3.30826214E-16  3.28094930E-16  3.16810466E-16  3.07892771E-16  2.97029547E-16  2.85496002E-16  2.99226591E-16  2.97851460E-16  2.94849204E-16  2.91071702E-16  2.88668643E-16  2.88935009E-16  2.77715210E-16  2.77459671E-16  2.72395367E-16  2.56566227E-16  2.52580751E-16  2.54214466E-16  2.69153216E-16  2.74157222E-16  2.43893423E-16  2.35721884E-16  2.31206457E-16  2.28875899E-16  2.16570628E-16  2.09507591E-16  2.13206385E-16  2.16770448E-16  2.17570497E-16  2.10280839E-16  1.96426411E-16  1.95164081E-16  1.90195372E-16  1.89845230E-16  1.88278219E-16  1.85523893E-16  1.77827950E-16  1.74260710E-16  1.64285693E-16  1.61882356E-16  1.63079756E-16  8.31763259E-17  1.89321312E-19   0.0000000      -999.00000      3.10455839E-16  2.63754440E-16  -999.00000      2.55387633E-16  2.63268798E-16  3.24190373E-16  3.09599065E-16  2.92145872E-16  2.73652999E-16  1.56027042E-16
  -999.00000      4.51054640E-18  4.59440638E-18  5.56808275E-18  5.65234598E-18  5.60569093E-18  5.36326332E-18  5.54407052E-18  5.47454061E-18  4.87523503E-18  5.48463925E-18  5.43935814E-18  5.54407052E-18  5.38801421E-18  4.92433729E-18  4.99607867E-18  5.23635933E-18  5.48662655E-18  5.97445466E-18  5.09365124E-18  5.05159903E-18  5.32237867E-18  4.85991812E-18  4.85544597E-18  5.26859332E-18  4.96242979E-18  4.88534441E-18  4.68280304E-18  5.20588435E-18  5.05016263E-18  4.49268260E-18  4.55926527E-18  4.47192864E-18  4.42685226E-18  4.78725361E-18  4.24519968E-18  4.32014679E-18  4.79167117E-18  4.60896600E-18  4.26086731E-18  4.34196947E-18  4.49381915E-18  4.02905738E-18  4.54620160E-18  4.16185503E-18  4.27184523E-18  4.25842547E-18  4.01250095E-18  3.63150487E-18  4.17477642E-18  4.05545396E-18  2.83450415E-18  1.55190521E-20      -999.000000  -999.00000      1.71564238E-18  1.70048771E-18  -999.00000      4.46919274E-18  6.06198857E-18  4.18026517E-18  4.56242055E-18  4.03614384E-18  4.78883022E-18  2.15559297E-18
  -999.00000      2.38122164E-16  2.39662334E-16  2.78483681E-16  3.04228612E-16  3.05632595E-16  2.96483237E-16  3.16810466E-16  3.36976838E-16  3.41664504E-16  3.40408142E-16  3.33272710E-16  3.27793121E-16  3.21218134E-16  3.07326476E-16  2.94035497E-16  3.09884251E-16  3.12176349E-16  3.09599065E-16  3.05914102E-16  3.01161982E-16  3.02551910E-16  2.94577889E-16  2.92414964E-16  2.84446184E-16  2.67177432E-16  2.65216127E-16  2.67670273E-16  2.80543083E-16  2.85758873E-16  2.57039480E-16  2.48885676E-16  2.46603849E-16  2.43668588E-16  2.29932123E-16  2.23254353E-16  2.28034293E-16  2.29720603E-16  2.28875899E-16  2.20394095E-16  2.08352926E-16  2.06633185E-16  2.01186842E-16  2.00816742E-16  2.00447065E-16  1.98426547E-16  1.90545845E-16  1.85523893E-16  1.74582159E-16  1.73619930E-16  1.71237901E-16  6.52228406E-17  8.58222585E-21   0.0000000      -999.00000      3.17687118E-16  2.76948884E-16  -999.00000      2.35504991E-16  2.38781076E-16  3.05070457E-16  3.00054089E-16  3.01716947E-16  2.85233289E-16  1.59367661E-16
  -999.00000      4.38637170E-18  4.63548003E-18  5.38635199E-18  5.32389324E-18  5.62996041E-18  5.18835101E-18  5.54407052E-18  5.58660787E-18  5.03495368E-18  5.64349391E-18  5.52519840E-18  5.43435453E-18  5.32535073E-18  5.37810418E-18  5.95796689E-18  5.42286457E-18  5.17545030E-18  5.98817635E-18  5.35338802E-18  5.27022783E-18  5.57321168E-18  5.15500819E-18  5.11715806E-18  5.23969163E-18  4.92158981E-18  5.12973493E-18  4.93066854E-18  5.16779433E-18  5.00067862E-18  4.73484180E-18  4.81387560E-18  4.54261040E-18  4.48854091E-18  4.87083236E-18  4.52374655E-18  4.62060112E-18  4.44319032E-18  4.42685226E-18  4.46578972E-18  4.41370299E-18  3.99663976E-18  4.44719801E-18  4.43901719E-18  4.24622662E-18  4.20342458E-18  3.86098214E-18  4.10097123E-18  4.18069862E-18  3.67792666E-18  4.10061430E-18  2.58311527E-18  1.37538659E-21      -999.000000  -999.00000      1.75560379E-18  1.78555538E-18  -999.00000      4.33816196E-18  5.71806259E-18  4.21470360E-18  4.69812035E-18  4.16837321E-18  4.99148161E-18  2.20174551E-18
  -999.00000      1.35394233E-16  1.38038458E-16  1.66417781E-16  1.82473555E-16  1.83484793E-16  1.77174027E-16  1.90195372E-16  2.05873370E-16  2.12618041E-16  2.11640923E-16  2.08352926E-16  2.02488136E-16  2.01001712E-16  1.93731483E-16  1.88451636E-16  2.00078367E-16  2.01743568E-16  1.99893926E-16  1.97879006E-16  1.98426547E-16  2.02115653E-16  1.94984549E-16  1.94984549E-16  1.91778318E-16  1.80634223E-16  1.79970017E-16  1.82305644E-16  1.88451636E-16  1.89845230E-16  1.74260710E-16  1.70608238E-16  1.70294108E-16  1.69667912E-16  1.59808383E-16  1.56027042E-16  1.61138688E-16  1.62929421E-16  1.64285693E-16  1.58635269E-16  1.49554731E-16  1.49554731E-16  1.46960203E-16  1.47638690E-16  1.47910746E-16  1.44410912E-16  1.38931297E-16  1.33290772E-16  1.23367146E-16  1.15664374E-16  3.21218121E-17   0.0000000       0.0000000       0.0000000      -999.00000      1.98609308E-16  1.86208613E-16  -999.00000      1.34276467E-16  1.41123802E-16  1.83822958E-16  1.79142982E-16  1.90897324E-16  1.89496001E-16  8.03155516E-17
  -999.00000      3.36697272E-18  3.43272923E-18  4.13846360E-18  4.20160891E-18  4.39388912E-18  4.24276570E-18  4.55458632E-18  4.36117660E-18  4.30822588E-18  4.87321216E-18  4.79750280E-18  4.28946418E-18  4.07284708E-18  4.28239882E-18  4.85997024E-18  4.23841638E-18  4.08787902E-18  4.23450920E-18  4.37407897E-18  4.02066688E-18  4.28157370E-18  4.48968490E-18  4.13050985E-18  4.41585862E-18  4.15925685E-18  4.30972142E-18  4.02983287E-18  4.33925880E-18  4.19649404E-18  4.01250095E-18  3.77126365E-18  4.23485992E-18  3.90674756E-18  3.67972371E-18  3.73636159E-18  4.00718383E-18  3.75158833E-18  3.78281771E-18  3.94492898E-18  3.71911446E-18  3.44362465E-18  3.78994925E-18  3.80744701E-18  3.67823189E-18  3.59119843E-18  3.32697150E-18  3.43742927E-18  3.52238527E-18  3.08939365E-18  1.65677577E-18      -999.000000      -999.000000      -999.000000  -999.00000      1.46340741E-18  1.37203569E-18  -999.00000      3.33917614E-18  4.15935405E-18  3.38614345E-18  3.62992909E-18  3.51645852E-18  4.01424175E-18  1.62741375E-18
  -999.00000      4.26186586E-16  4.55407264E-16  4.63874152E-16  4.55407264E-16  4.22279117E-16  4.17252983E-16  4.25402604E-16  4.18407594E-16  4.07005313E-16  3.96643295E-16  3.79140497E-16  3.65426292E-16  3.45461355E-16  3.33272710E-16  3.36046928E-16  3.29913298E-16  3.24190373E-16  3.16519034E-16  3.10741713E-16  3.06478411E-16  2.96209910E-16  2.91608059E-16  2.76439499E-16  2.64972155E-16  2.62784587E-16  2.56330196E-16  3.25986480E-16  2.71144087E-16  2.54214466E-16  2.32701921E-16  2.28664909E-16  2.19381255E-16  2.09314864E-16  2.08929464E-16  2.08545189E-16  2.04361760E-16  2.00078367E-16  1.89321300E-16  1.83822958E-16  1.77991732E-16  1.77010709E-16  1.74421501E-16  1.70922620E-16  1.64740351E-16  1.59955846E-16  1.54454327E-16  1.52054722E-16  1.50799420E-16  1.31099035E-16  2.50265000E-17   0.0000000       0.0000000       0.0000000      -999.00000      3.69147282E-16  2.72395367E-16  -999.00000      4.25794436E-16  4.86182830E-16  4.46272649E-16  4.17252983E-16  3.35119612E-16  2.53746401E-16  9.28110081E-17
  -999.00000      6.28051728E-18  6.71112890E-18  6.83590206E-18  6.29168339E-18  6.61186846E-18  6.53317133E-18  6.66077469E-18  6.16588245E-18  5.99785147E-18  6.57579470E-18  6.63482397E-18  6.05826005E-18  5.72726911E-18  5.83215395E-18  5.57119129E-18  5.16564366E-18  5.37462588E-18  5.53897054E-18  5.43787004E-18  5.08098669E-18  5.18356784E-18  5.37161867E-18  5.09220285E-18  5.12501545E-18  4.35660312E-18  4.95786499E-18  5.70464737E-18  4.99465840E-18  5.15108322E-18  4.71517971E-18  4.42277095E-18  4.84938191E-18  4.24129414E-18  4.23348473E-18  4.41777561E-18  4.70560344E-18  4.60697415E-18  4.35928401E-18  4.23267947E-18  4.09841069E-18  4.07582204E-18  4.01620341E-18  4.25048950E-18  3.94501832E-18  3.53579428E-18  3.84095775E-18  3.78128453E-18  3.61117608E-18  3.50165282E-18  1.42911591E-18      -999.000000      -999.000000      -999.000000  -999.00000      2.03998331E-18  1.75619791E-18  -999.00000      5.88256689E-18  8.06023649E-18  5.34341967E-18  5.76456255E-18  4.93850483E-18  4.90789005E-18  1.70964191E-18
  -999.00000      4.30923459E-16  4.38934326E-16  4.74242259E-16  4.93855254E-16  4.88877189E-16  4.62593968E-16  4.65586059E-16  4.82169905E-16  4.81282162E-16  4.69461076E-16  4.61317489E-16  4.46272649E-16  4.30526201E-16  4.15336253E-16  4.00313435E-16  4.15718688E-16  4.14190059E-16  4.10015139E-16  4.04016902E-16  4.00313435E-16  4.01420507E-16  3.84414706E-16  3.82648087E-16  3.74972804E-16  3.56122853E-16  3.50590193E-16  3.50913124E-16  4.09260221E-16  4.38530530E-16  3.47695802E-16  3.32352938E-16  3.24787849E-16  3.21810025E-16  3.04228612E-16  2.96756299E-16  3.02830505E-16  3.03109920E-16  3.05351433E-16  2.96483237E-16  2.77204423E-16  2.75930485E-16  2.70395787E-16  2.68658099E-16  2.69153216E-16  2.65704945E-16  2.56094324E-16  2.48427431E-16  2.38781076E-16  2.38122164E-16  2.39883013E-16  1.24279665E-16  3.14774509E-19   0.0000000      -999.00000      4.43403801E-16  3.73593966E-16  -999.00000      4.27365894E-16  4.37320437E-16  4.94766291E-16  4.66014869E-16  4.09637839E-16  4.36917991E-16  2.28034293E-16
  -999.00000      6.35032222E-18  6.46837537E-18  6.98869183E-18  6.82286238E-18  6.75408769E-18  6.81703655E-18  6.86112983E-18  7.10551868E-18  6.20588119E-18  6.05345496E-18  6.37333563E-18  6.57651642E-18  6.34446868E-18  6.50315997E-18  6.26793958E-18  5.74336522E-18  6.10373017E-18  6.41984386E-18  5.58169897E-18  5.89923665E-18  5.91555113E-18  6.37306183E-18  5.63891050E-18  6.21652824E-18  5.24802010E-18  5.81229873E-18  5.81765224E-18  6.03108138E-18  6.46242422E-18  5.44407473E-18  5.20384245E-18  5.68367214E-18  5.63156100E-18  5.04368829E-18  4.91980724E-18  5.57834310E-18  5.58349064E-18  5.34354126E-18  5.18835101E-18  5.10629387E-18  5.08282717E-18  4.98087385E-18  5.19630766E-18  4.95798535E-18  4.40501842E-18  4.95330268E-18  4.80501194E-18  4.39850933E-18  4.60569037E-18  4.86068864E-18  3.31950785E-18  1.76849987E-20      -999.000000  -999.00000      2.04194994E-18  2.06455658E-18  -999.00000      6.69151520E-18  7.65295260E-18  5.46835909E-18  6.00901758E-18  5.65935468E-18  6.43866181E-18  2.73035528E-18
  -999.00000      4.28943202E-16  4.34110129E-16  4.88427520E-16  5.13807168E-16  5.14753992E-16  4.85288628E-16  4.97507343E-16  5.20475329E-16  5.22396241E-16  5.13807168E-16  5.04428978E-16  4.87528183E-16  4.79071247E-16  4.62593968E-16  4.46683566E-16  4.66444103E-16  4.68597473E-16  4.64301269E-16  4.56246409E-16  4.53732627E-16  4.55826704E-16  4.40149024E-16  4.37320437E-16  4.28154138E-16  4.04762158E-16  3.98840789E-16  4.01420507E-16  4.42995929E-16  4.60468233E-16  3.95184122E-16  3.80189018E-16  3.72563048E-16  3.67789911E-16  3.49301061E-16  3.39781443E-16  3.45461355E-16  3.47695802E-16  3.46737013E-16  3.37287223E-16  3.19447809E-16  3.17102798E-16  3.09029621E-16  3.05914102E-16  3.07892771E-16  3.03389096E-16  2.91339709E-16  2.79511502E-16  2.66440169E-16  2.63754440E-16  2.65704945E-16  1.66417781E-16  2.26151696E-18   0.0000000      -999.00000      4.86182830E-16  4.21502415E-16  -999.00000      4.23837658E-16  4.32115129E-16  5.18083414E-16  4.90230006E-16  4.56246409E-16  4.59197472E-16  2.59895913E-16
  -999.00000      6.32114053E-18  6.79711349E-18  7.19773361E-18  7.09850750E-18  7.11158854E-18  6.70450980E-18  6.87331709E-18  7.19063143E-18  6.25488088E-18  6.15204083E-18  6.50434739E-18  6.28642004E-18  6.17737282E-18  6.39097153E-18  6.17116069E-18  6.44416338E-18  6.47391293E-18  6.84219649E-18  5.88305824E-18  6.26854756E-18  6.29747862E-18  6.89166768E-18  6.04180454E-18  5.91516773E-18  5.96479526E-18  6.24488027E-18  6.28527274E-18  6.12021505E-18  6.78571039E-18  5.82364847E-18  5.60267255E-18  5.83343484E-18  5.75869908E-18  5.46920902E-18  5.32015438E-18  5.72726911E-18  5.76431315E-18  5.42906222E-18  5.59175293E-18  5.59022306E-18  5.54918622E-18  5.12328209E-18  5.35338802E-18  5.38801421E-18  5.30920210E-18  5.36667585E-18  4.63391253E-18  4.90800834E-18  5.34438954E-18  5.38391181E-18  3.98518745E-18  1.24976043E-19      -999.000000  -999.00000      2.23895458E-18  1.94109015E-18  -999.00000      6.24590225E-18  7.56186182E-18  6.20324165E-18  5.86974021E-18  5.46283932E-18  6.34404641E-18  2.87247567E-18
  -999.00000      1.31220002E-16  1.34152893E-16  1.59661330E-16  1.79473391E-16  1.81134065E-16  1.74260710E-16  1.86208613E-16  1.98426547E-16  2.03610296E-16  2.03985876E-16  2.01186842E-16  1.94984549E-16  1.94267192E-16  1.89147142E-16  1.82473555E-16  1.92663705E-16  1.94984549E-16  1.94984549E-16  1.90897324E-16  1.89845230E-16  1.90020407E-16  1.84501365E-16  1.83147026E-16  1.80135784E-16  1.69511833E-16  1.69044059E-16  1.70451233E-16  1.77664300E-16  1.80301683E-16  1.65348322E-16  1.59955846E-16  1.57180873E-16  1.56747126E-16  1.49004795E-16  1.45210974E-16  1.47366858E-16  1.48867430E-16  1.48046933E-16  1.44677052E-16  1.34772048E-16  1.30136660E-16  1.31099035E-16  1.30616954E-16  1.30616954E-16  1.29538853E-16  1.24968197E-16  1.21562608E-16  1.14393123E-16  1.13135676E-16  1.11789278E-16  5.22396221E-17  7.26440160E-20   0.0000000      -999.00000      1.92486477E-16  1.75549669E-16  -999.00000      1.29300347E-16  1.33659602E-16  1.80634223E-16  1.76522249E-16  1.86552032E-16  1.79970017E-16  1.06659580E-16
  -999.00000      3.38402628E-18  3.70678120E-18  3.97044502E-18  4.29782863E-18  4.17076583E-18  4.17300087E-18  4.11610698E-18  4.20342458E-18  4.31323611E-18  4.50907029E-18  4.44719801E-18  3.95092273E-18  4.11531371E-18  4.18106257E-18  3.86547994E-18  4.08134554E-18  4.13050985E-18  4.31009737E-18  4.21975023E-18  4.37134803E-18  4.37538095E-18  4.41823263E-18  4.21711607E-18  3.81595705E-18  3.90315388E-18  4.04807840E-18  4.08177609E-18  3.92723641E-18  4.15159964E-18  3.95957711E-18  3.83044429E-18  3.90876092E-18  3.75360541E-18  3.56820032E-18  3.47735025E-18  3.80043666E-18  3.70202284E-18  3.68161919E-18  3.59781711E-18  3.59975933E-18  3.47594818E-18  3.50165282E-18  3.36847446E-18  3.48877692E-18  3.34067127E-18  3.33789856E-18  3.47086184E-18  3.26615842E-18  3.43865950E-18  3.39773680E-18  2.26137986E-18  6.75766817E-21      -999.000000  -999.00000      1.24100604E-18  1.45518492E-18  -999.00000      3.45361017E-18  4.30867586E-18  3.32740515E-18  3.25165981E-18  3.26459423E-18  4.14396270E-18  1.96474193E-18
